path,purpose,current_or_legacy,source_or_generated,evidence_class,safe_to_release,action_needed,tracked,ignored,size_bytes
commands/r1b_cpu/00_materialize_cifar10_reference_from_local_root.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,602
commands/r1b_cpu/00b_materialize_cifar10_reference_from_official_archive.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,632
commands/r1b_cpu/00c_validate_reference_manifest.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,625
commands/r1b_cpu/01_validate_generated_manifests.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,631
commands/r1b_cpu/02_build_feature_extraction_package.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,625
commands/r1b_kaggle_generation/00_generate_1000_per_model_t4x2.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1897
commands/r1c_kaggle_feature_extraction/00_extract_inception_clip_t4x2.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,3820
commands/r1d_cpu/00_validate_feature_caches.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,229
commands/r1d_cpu/01_run_metric_sanity_gates.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,229
commands/r1e_cpu/00_run_first_certificate_pilot.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,318
commands/r2_cpu/00_validate_10k_package.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,160
commands/r2_cpu/01_run_10k_certificates.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,160
commands/r2_cpu/02_validate_50k_package.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,160
commands/r2_cpu/03_run_50k_certificates.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,160
commands/r2_kaggle_feature_extraction/00_extract_10k_inception_clip_t4x2.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,493
commands/r2_kaggle_feature_extraction/01_extract_50k_inception_clip_t4x2.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,489
commands/r2_kaggle_generation/00_generate_10000_per_model_t4x2.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1547
commands/r2_kaggle_generation/01_generate_50000_per_model_t4x2.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,409
commands/v5/00_validate_state.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,221
commands/v5/01_validate_provenance_ledger.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,375
commands/v5/02_validate_or_materialize_feature_caches.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,457
commands/v5/03_reproduce_metric_point_estimate.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,357
commands/v5/04_run_first_clean_core_pilot_nonclaim.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,405
commands/v5/05_render_pilot_report_card_nonclaim.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,293
commands/v5/06_v5_final_audit.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,212
commands/v6_cpu_execution/00_check_local_prereqs.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,456
commands/v6_cpu_execution/01_materialize_reference_from_local_root.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,240
commands/v6_cpu_execution/01b_materialize_reference_from_official_archive.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,293
commands/v6_cpu_execution/02_validate_reference_manifest.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,449
commands/v6_cpu_execution/03_create_kaggle_generation_input_zip.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,637
commands/v6_cpu_execution/04_validate_copied_back_generation_outputs.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,678
commands/v6_cpu_execution/05_build_feature_extraction_sample_package.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,160
commands/v6_cpu_execution/06_create_kaggle_feature_extraction_input_zip.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1018
commands/v6_cpu_execution/07_validate_copied_back_feature_caches.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,464
commands/v6_cpu_execution/08_split_feature_caches_by_role.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,980
commands/v6_cpu_execution/09_run_metric_reproduction_and_sanity_gates.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,227
commands/v6_cpu_execution/10_run_first_certificate_pilot_if_ready.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,316
commands/v6_cpu_execution/11_run_final_execution_audit.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,246
commands/v7_cpu_execution/01_auto_materialize_cifar_reference.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,340
commands/v7_cpu_execution/02_create_generation_bookrun_zip.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,279
commands/v7_cpu_execution/03_create_feature_bookrun_zip.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,272
commands/v7_cpu_execution/04_import_generation_output_zip.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,274
commands/v7_cpu_execution/05_import_feature_output_zip.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,266
commands/v7_cpu_execution/06_render_execution_dashboard.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,213
commands/v7_cpu_execution/07_prepare_10k_generation_zip_if_1k_passed.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,352
commands/v7_cpu_execution/08_prepare_50k_generation_zip_if_10k_passed.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,342
commands/v7_cpu_execution/09_prepare_kaggle_generation_dataset_folder.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,270
commands/v7_cpu_execution/10_prepare_kaggle_feature_dataset_folder.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,263
commands/v7_cpu_execution/11_repo_health_snapshot.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,103
commands/v7_cpu_execution/12_archive_prompt_packs_and_old_reports.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,117
commands/v8_cpu_execution/02_prepare_generation_bookrun_zip.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,106
commands/v8_cpu_execution/03_prepare_feature_bookrun_zip.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,103
commands/v8_cpu_execution/05_import_generation_zip_repair.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,193
commands/v8_cpu_execution/06_import_feature_zip_repair.sh,execution wrapper,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,188
commands/v9_cpu_execution/01_cifar_reference_super_onramp.sh,execution wrapper,current,source,NOT_EVIDENCE,false,review_before_release,false,false,413
commands/v9_cpu_execution/02_import_checkpoint_preflight_zip.sh,execution wrapper,current,source,NOT_EVIDENCE,false,review_before_release,false,false,503
commands/v9_cpu_execution/03_import_generation_zip_v9.sh,execution wrapper,current,source,NOT_EVIDENCE,false,review_before_release,false,false,500
commands/v9_cpu_execution/04_import_feature_zip_v9.sh,execution wrapper,current,source,NOT_EVIDENCE,false,review_before_release,false,false,485
commands/v9_cpu_execution/05_print_exact_next_action.sh,execution wrapper,current,source,NOT_EVIDENCE,false,review_before_release,false,false,247
commands/v9_cpu_execution/06_repo_snapshot_status.sh,execution wrapper,current,source,NOT_EVIDENCE,false,review_before_release,false,false,2098
configs/certgen_r0_cpu_first.yaml,execution configuration,current,source,NOT_EVIDENCE,true,none,false,false,998
configs/certgen_v1_smoke.yaml,execution configuration,legacy,source,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,194
configs/first_pilot_v3.yaml,execution configuration,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,334
configs/metric_reproduction_v3_smoke.yaml,execution configuration,legacy,source,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,417
configs/metric_reproduction_v4_smoke.json,execution configuration,legacy,source,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,529
configs/optional_stopping_lab_v3.yaml,execution configuration,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,50
configs/preprocessing_locks/cifar10_inception_bilinear_299.json,execution configuration,current,source,NOT_EVIDENCE,true,none,true,false,537
configs/preprocessing_locks/v4_smoke_inception_lock.json,execution configuration,legacy,source,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,559
configs/r0_cpu/cifar10_metric_reproduction.yaml,execution configuration,current,source,NOT_EVIDENCE,true,none,false,false,451
configs/v4_batch_certificates_smoke.json,execution configuration,legacy,source,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,879
configs/v4_dependence_smoke.json,execution configuration,legacy,source,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,879
configs/v7_scale_lanes/cifar10_10k.yaml,execution configuration,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,119
configs/v7_scale_lanes/cifar10_1k.yaml,execution configuration,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,119
configs/v7_scale_lanes/cifar10_50k.yaml,execution configuration,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,119
data/artifact_registry.jsonl,"input, fixture, cache, or generated result",current,source,NOT_EVIDENCE,false,review_before_release,false,false,897
data/contracts/analysis_plan_lock_v5.json,"input, fixture, cache, or generated result",legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1519
data/contracts/claim_contract_v5.json,"input, fixture, cache, or generated result",legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3625
data/contracts/proof_obligations_v5.json,"input, fixture, cache, or generated result",legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,2900
data/contracts/result_contracts_v5.json,"input, fixture, cache, or generated result",legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,8479
data/contracts/result_injection_contract_v5.json,"input, fixture, cache, or generated result",legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,827
data/kaggle_inputs/certgen_cifar10_generation_1k_input.zip,"input, fixture, cache, or generated result",current,generated,RUN_LOG_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,false,true,12357
data/kaggle_uploads/certgen-features/README.md,"input, fixture, cache, or generated result",current,generated,RUN_LOG_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,81
data/kaggle_uploads/certgen-features/checksums.sha256,"input, fixture, cache, or generated result",current,generated,RUN_LOG_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,76
data/kaggle_uploads/certgen-features/manifest.json,"input, fixture, cache, or generated result",current,generated,RUN_LOG_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,292
data/kaggle_uploads/certgen-generation/README.md,"input, fixture, cache, or generated result",current,generated,RUN_LOG_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,83
data/kaggle_uploads/certgen-generation/checksums.sha256,"input, fixture, cache, or generated result",current,generated,RUN_LOG_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,76
data/kaggle_uploads/certgen-generation/manifest.json,"input, fixture, cache, or generated result",current,generated,RUN_LOG_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,294
data/results/analysis_plan_lock_hash_v5.txt,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,65
data/results/certificate_replay.json,"input, fixture, cache, or generated result",current,generated,SYNTHETIC_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,true,false,381
data/results/certificate_replay.replayed_certificate.json,"input, fixture, cache, or generated result",current,generated,SYNTHETIC_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,true,false,2648
data/results/cvpr_readiness_scorecard_v5.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1173
data/results/feature_extraction_plan.json,"input, fixture, cache, or generated result",current,generated,PLANNING_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,true,false,561
data/results/final_execution_audit.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,1467
data/results/first_pilot_v3/certificates/smoke_a_vs_b_kid_polynomial.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1910
data/results/first_pilot_v3/certificates/smoke_a_vs_b_mmd_rbf.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,2648
data/results/first_pilot_v3/summary.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,739
data/results/metric_reproduction_audit.json,"input, fixture, cache, or generated result",current,generated,SYNTHETIC_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,true,false,724
data/results/optional_stopping_lab_v3.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,4694
data/results/provenance_ledger_validation.json,"input, fixture, cache, or generated result",current,generated,PLANNING_ONLY,false,preserve_if_unique_register_hash_exclude_from_source_release,true,false,368
data/results/r0_cpu/provenance_validation.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,false,false,621
data/results/r0_cpu_gpu_audit.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,4040
data/results/r0_technical_correction_audit.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,5796
data/results/r1_cifar10_status.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,15487
data/results/r1_cpu_validation.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,4300
data/results/r1_optional_stopping_lab.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,8350
data/results/r1_source_selection_status.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,3955
data/results/r1a_sample_materialization_audit.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,2874
data/results/r1b_cifar10_reference_summary.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,558
data/results/r1b_feature_extraction_package_summary.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,463
data/results/r1b_generated_manifest_summary.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,431
data/results/r1b_generation_package_audit.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,1806
data/results/r1c_feature_extraction_status.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,813
data/results/r1d_metric_reproduction.json,"input, fixture, cache, or generated result",legacy,generated,PILOT_ARTIFACT_REQUIRES_PROVENANCE_AUDIT,false,retain_in_worktree_archive_from_public_release,false,false,2880
data/results/r1e_first_pilot_audit.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,1296
data/results/r1e_undecided_fraction.json,"input, fixture, cache, or generated result",legacy,generated,PILOT_ARTIFACT_REQUIRES_PROVENANCE_AUDIT,false,retain_in_worktree_archive_from_public_release,false,false,806
data/results/r2_scale_go_nogo.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,331
data/results/r3_multibench_availability.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,273
data/results/r4_result_eligibility.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,283
data/results/v1_final_audit.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,2097
data/results/v2_final_audit.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,2022
data/results/v2_first_pilot_plan.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1074
data/results/v2_optional_stopping_lab/summary.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,2883
data/results/v3_availability_table.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,354
data/results/v3_final_audit.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3443
data/results/v3_intake_audit.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,2272
data/results/v3_registry_validation.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,244
data/results/v4/batch_certificates.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1569
data/results/v4/certificates/v4_smoke_a_close_vs_b_far_kid_polynomial.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1918
data/results/v4/certificates/v4_smoke_a_close_vs_b_far_mmd_rbf.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,2695
data/results/v4/certificates/v4_smoke_equal_models_kid_polynomial.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1918
data/results/v4/certificates/v4_smoke_equal_models_mmd_rbf.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,2694
data/results/v4/decidedness_audit.csv,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,717
data/results/v4/decidedness_audit.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1444
data/results/v4/first_real_pilot/summary.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,366
data/results/v4/paper_artifacts/paper_artifacts_spec.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,2091
data/results/v4/ranking_stability.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,213
data/results/v4/real_run_plan.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1002
data/results/v4/reported_claim_traces.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,838
data/results/v4/reviewer_attack_harness.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,7278
data/results/v4_final_audit.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,6313
data/results/v4_metric_reproduction_audit.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,724
data/results/v4_release_safety.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,true,false,2281
data/results/v4_state_intake_audit.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,24668
data/results/v5_claim_contract_audit.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,162
data/results/v5_final_audit.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,4621
data/results/v5_related_work_audit.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,133
data/results/v5_release_safety.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,158
data/results/v5_reviewer_harness.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,563
data/results/v5_state_intake.json,"input, fixture, cache, or generated result",legacy,generated,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1675
data/results/v6_feature_input_zip_manifest.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,735
data/results/v6_feature_output_validation_summary.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,350
data/results/v6_generation_input_zip_manifest.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,1772
data/results/v6_generation_output_validation_summary.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,358
data/results/v7_checkpoint_preflight_status.json,"input, fixture, cache, or generated result",legacy,generated,RUN_LOG_ONLY,false,retain_in_worktree_archive_from_public_release,false,false,835
data/results/v7_cifar_reference_materialization_summary.json,"input, fixture, cache, or generated result",legacy,generated,PILOT_ARTIFACT_REQUIRES_PROVENANCE_AUDIT,false,retain_in_worktree_archive_from_public_release,false,false,241
data/results/v7_execution_development_audit.json,"input, fixture, cache, or generated result",legacy,generated,PILOT_ARTIFACT_REQUIRES_PROVENANCE_AUDIT,false,retain_in_worktree_archive_from_public_release,false,false,756
data/results/v7_metric_sanity_gates.json,"input, fixture, cache, or generated result",legacy,generated,PILOT_ARTIFACT_REQUIRES_PROVENANCE_AUDIT,false,retain_in_worktree_archive_from_public_release,false,false,230
data/results/v7_multibench_candidate_validation.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,111
data/results/v7_notebook_quality.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,358
data/results/v7_paper_result_gate.json,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,57
data/results/v7_run_ledger.jsonl,"input, fixture, cache, or generated result",legacy,generated,CACHE_ARTIFACT,false,retain_in_worktree_archive_from_public_release,false,false,361
data/results/v9_cifar_reference_onramp.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,58667
data/results/v9_exact_next_action.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,658
data/results/v9_execution_dashboard.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,2064
data/results/v9_execution_supercharger_audit.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,5410
data/results/v9_notebook_static_analysis.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,602
data/results/v9_paper_firewall.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,1900
data/results/v9_repo_snapshot_status.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,10921
data/results/v9_runtime_budget_plan.json,"input, fixture, cache, or generated result",current,generated,CACHE_ARTIFACT,false,preserve_if_unique_register_hash_exclude_from_source_release,false,false,1679
data/smoke/v1/certificates/smoke_kid_certificate.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,920
data/smoke/v1/features/model_a_features.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,8084
data/smoke/v1/features/model_b_features.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,8054
data/smoke/v1/features/reference_features.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,8077
